Transaction Date, Transaction Amount, Notes, Transaction Type, Entity
4/24/2017,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CENTRES INC 
4/24/2017,-70.78,-,POS Purchase           ,SOBEYS #535        QPS   FREDE
4/22/2017,-3.61,-,POS Purchase           ,BURGER KING #3422        DARTM
4/20/2017,-15.87,-,POS Purchase           ,PAPA GEORGIOS PIZZA      FREDE
4/18/2017,-126.7,-,POS Purchase           ,THINGS                   FREDE
4/17/2017,0,-,Service Charge         ,MB-FREE EMAIL MONEY TRF
4/17/2017,-55,-,WITHDRAWAL             ,MB-EMAIL MONEY TRF
4/17/2017,-6.43,-,POS Purchase           ,BURGER KING #3422        DARTM
4/17/2017,-120,-,ABM Withdrawal,
4/15/2017,-138.24,-,POS Purchase           ,SOBEYS #535        QPS   FREDE
4/13/2017,-6.88,-,Miscellaneous Payment  ,PAYPAL                       
4/13/2017,635.39,-,Payroll Deposit        ,BKR Management Inc.          
4/13/2017,-3.04,-,POS Purchase           ,BURGER KING #3422        DARTM
4/12/2017,-9.99,-,Miscellaneous Payment  ,PAYPAL PTE LTD               
4/11/2017,-51.58,-,POS Purchase           ,CIRCLE K / IRVING  QPS   FREDE
4/11/2017,0,-,Service Charge         ,MB-FREE EMAIL MONEY TRF
4/11/2017,-62,-,WITHDRAWAL             ,MB-EMAIL MONEY TRF
4/10/2017,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CLUBS       
4/10/2017,-13.2,-,POS Purchase           ,CELLAR PUB (CA100)       FREDE
4/10/2017,-42.55,-,POS Purchase           ,CELLAR PUB (CA100)       FREDE
4/10/2017,-4.93,-,POS Purchase           ,BURGER KING #3422        DARTM
4/8/2017,-4.88,-,POS Purchase           ,BURGER KING #3422        DARTM
4/7/2017,-59.22,-,POS Purchase           ,SOBEYS #535        QPS   FREDE
4/6/2017,-6.54,-,POS Purchase           ,BURGER KING #3422        DARTM
4/6/2017,-1.94,-,POS Purchase           ,BURGER KING #3422        DARTM
4/5/2017,144,-,Provincial Payment     ,CANADA                       
4/4/2017,-280,11,Cheque                 ,
4/4/2017,-10.11,-,POS Purchase           ,BURGER KING #3422        DARTM
4/1/2017,-54.31,-,POS Purchase           ,CIRCLE K / IRVING  QPS   FREDE
4/1/2017,-4.36,-,POS Purchase           ,BURGER KING #3422        DARTM
3/31/2017,-369,-,Miscellaneous Payment  ,NSLSC                        
3/31/2017,-13.95,-,Service Charge         ,MONTHLY FEES
3/31/2017,-6.91,-,POS Purchase           ,MAIL N MART              FREDE
3/31/2017,767,-,DEPOSIT                ,
3/31/2017,-1,-,Service Charge         ,PC-EMAIL MONEY TRF
3/31/2017,-99,-,WITHDRAWAL             ,PC-EMAIL MONEY TRF
3/31/2017,271.86,-,Payroll Deposit        ,BKR Management Inc.          
3/31/2017,-35.19,-,POS Purchase           ,SOBEYS #535        QPS   FREDE
3/30/2017,-120,-,ABM Withdrawal,
3/29/2017,-50.53,-,POS Purchase           ,H&R BLOCK WOODSTOCK      WOODS
3/29/2017,-6.66,-,POS Purchase           ,MCDONALD'S #1808         FREDE
3/27/2017,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CLUBS       
3/25/2017,-71.51,-,POS Purchase           ,SOBEYS #535        QPS   FREDE
3/24/2017,593.3,-,Payroll Deposit        ,BKR Management Inc.          
3/21/2017,-2.29,-,POS Purchase           ,BURGER KING #3422        DARTM
3/20/2017,-139.14,-,POS Purchase           ,CLEVE'S SPORTING GOODS   DARTM
3/20/2017,-4.09,-,POS Purchase           ,UNIVERSITY OF NEW BR     FREDE
3/20/2017,-30,-,POS Purchase           ,CIRCLE K / IRVING  QPS   FREDE
3/18/2017,-5.91,-,POS Purchase           ,BURGER KING #3422        DARTM
3/18/2017,-7.16,-,POS Purchase           ,BURGER KING #3422        DARTM
3/17/2017,-22.97,-,Miscellaneous Payment  ,PAYPAL PTE LTD               
3/14/2017,-6.95,-,Miscellaneous Payment  ,PAYPAL PTE LTD               
3/14/2017,-100,-,ABM Withdrawal,
3/14/2017,0,-,Service Charge         ,PC-FREE EMAIL MONEY TRF
3/14/2017,-45,-,WITHDRAWAL             ,PC-EMAIL MONEY TRF
3/14/2017,0,-,Service Charge         ,PC-FREE EMAIL MONEY TRF
3/14/2017,-50,-,WITHDRAWAL             ,PC-EMAIL MONEY TRF
3/13/2017,-9.99,-,Miscellaneous Payment  ,PAYPAL PTE LTD               
3/13/2017,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CLUBS       
3/10/2017,457.05,-,Payroll Deposit        ,BKR Management Inc.          
3/9/2017,-23.96,-,POS Purchase           ,SOBEYS #535        QPS   FREDE
3/3/2017,-27.59,-,POS Purchase           ,CINEPLEX #6111           FREDE
3/3/2017,-140,-,WITHDRAWAL             ,
3/3/2017,200,-,DEPOSIT                ,
3/2/2017,-280,10,Cheque                 ,
2/28/2017,-369,-,Miscellaneous Payment  ,NSLSC                        
2/28/2017,-20.06,-,POS Purchase           ,SOBEYS #535        QPS   FREDE
2/28/2017,-12.95,-,Service Charge         ,MONTHLY FEES
2/28/2017,-1,-,Service Charge         ,MB-EMAIL MONEY TRF
2/28/2017,-50,-,WITHDRAWAL             ,MB-EMAIL MONEY TRF
2/28/2017,250,-,DEPOSIT                ,MB-EMAIL MONEY TRF
2/27/2017,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CLUBS       
2/24/2017,422.1,-,Payroll Deposit        ,BKR Management Inc.          
2/18/2017,-100,-,ABM Withdrawal,
2/18/2017,-32.06,-,POS Purchase           ,CIRCLE K / IRVING  QPS   FREDE
2/16/2017,-1,-,Service Charge         ,MB-EMAIL MONEY TRF
2/16/2017,-50,-,WITHDRAWAL             ,MB-EMAIL MONEY TRF
2/14/2017,-6.75,-,Miscellaneous Payment  ,PAYPAL PTE LTD               
2/14/2017,-4.99,-,POS Purchase           ,BURGER KING #3422        DARTM
2/13/2017,-9.99,-,Miscellaneous Payment  ,PAYPAL PTE LTD               
2/13/2017,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CLUBS       
2/10/2017,-11.25,-,POS Purchase           ,PETRO-CANADA             LAKE 
2/10/2017,-32.01,-,POS Purchase           ,CIRCLE K / IRVING  QPS   FREDE
2/10/2017,343.98,-,Payroll Deposit        ,BKR Management Inc.          
2/9/2017,-6.87,-,POS Purchase           ,BURGER KING #3422        DARTM
2/7/2017,-4.58,-,POS Purchase           ,BURGER KING #3422        DARTM
2/6/2017,-5.1,-,POS Purchase           ,IRVING/FLORENCEVILLE     FLORE
2/6/2017,-40,-,POS Purchase           ,CIRCLE K / IRVING  QPS   FREDE
2/4/2017,-1,-,Service Charge         ,MB-EMAIL MONEY TRF
2/4/2017,-56,-,WITHDRAWAL             ,MB-EMAIL MONEY TRF
2/4/2017,100,-,DEPOSIT                ,MB-EMAIL MONEY TRF
2/2/2017,-280,9,Cheque                 ,
2/2/2017,-100,-,ABM Withdrawal,
1/31/2017,-369,-,Miscellaneous Payment  ,NSLSC                        
1/31/2017,-12.95,-,Service Charge         ,MONTHLY FEES
1/30/2017,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CLUBS       
1/30/2017,-11.8,-,POS Purchase           ,PAPA GEORGIOS PIZZA      FREDE
1/27/2017,439.12,-,Payroll Deposit        ,BKR Management Inc.          
1/21/2017,-11.68,-,POS Purchase           ,WAL-MART #3032           FREDE
1/19/2017,-120,-,ABM Withdrawal,
1/19/2017,-17.67,-,POS Purchase           ,SOBEYS #535        QPS   FREDE
1/19/2017,-31.09,-,POS Purchase           ,ALCOOL NB LIQUOR  #060   FREDE
1/18/2017,-42.89,-,POS Purchase           ,WAL-MART #3032           FREDE
1/17/2017,-6.73,-,Miscellaneous Payment  ,PAYPAL PTE LTD               
1/16/2017,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CLUBS       
1/16/2017,-44.01,-,POS Purchase           ,CIRCLE K / IRVING  QPS   FREDE
1/16/2017,-9.73,-,POS Purchase           ,BURGER KING #3422        DARTM
1/13/2017,-32.2,-,POS Purchase           ,CELLAR PUB (CA100)       FREDE
1/13/2017,655.35,-,Payroll Deposit        ,BKR Management Inc.          
1/12/2017,-9.99,-,Miscellaneous Payment  ,PAYPAL PTE LTD               
1/12/2017,-2.52,-,POS Purchase           ,BURGER KING #3422        DARTM
1/11/2017,-160,-,ABM Withdrawal,
1/10/2017,-105.48,-,POS Purchase           ,SOBEYS #535        QPS   FREDE
1/9/2017,-6.9,-,POS Purchase           ,BURGER KING #3422        DARTM
1/7/2017,-1,-,Service Charge         ,MB-EMAIL MONEY TRF
1/7/2017,-64,-,WITHDRAWAL             ,MB-EMAIL MONEY TRF
1/7/2017,-1,-,Service Charge         ,MB-EMAIL MONEY TRF
1/7/2017,-43.2,-,WITHDRAWAL             ,MB-EMAIL MONEY TRF
1/5/2017,144,-,Provincial Payment     ,CANADA                       
1/4/2017,-280,8,Cheque                 ,
1/3/2017,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CLUBS       
1/3/2017,-369,-,Miscellaneous Payment  ,NSLSC                        
1/3/2017,-72.38,-,POS Purchase           ,SOBEYS #535        QPS   FREDE
1/3/2017,-3.94,-,POS Purchase           ,BURGER KING #3422        DARTM
12/31/2016,-12.95,-,Service Charge         ,MONTHLY FEES
12/30/2016,-38.77,-,POS Purchase           ,ALCOOL NB LIQUOR  #040   FREDE
12/30/2016,-200,-,ABM Withdrawal,
12/30/2016,666,-,ABM Deposit,
12/30/2016,-120,-,ABM Withdrawal,
12/30/2016,454.88,-,Payroll Deposit        ,BKR Management Inc.          
12/29/2016,-5.85,-,POS Purchase           ,BURGER KING #3422        DARTM
12/28/2016,-5.73,-,POS Purchase           ,BURGER KING #3422        DARTM
12/28/2016,-86.01,-,POS Purchase           ,WAL-MART #3032           FREDE
12/28/2016,14.92,-,POS Return             ,WAL-MART #3032           FREDE
12/28/2016,-17.24,-,POS Purchase           ,CANADIAN TIRE #0035      FREDE
12/28/2016,-4.57,-,POS Purchase           ,GIANT TIGER #175         FREDE
12/22/2016,-12.36,-,POS Purchase           ,A&W #7218                FREDE
12/22/2016,-164.71,-,POS Purchase           ,WAL-MART #3032           FREDE
12/22/2016,-30.02,-,POS Purchase           ,CIRCLE K / IRVING  QPS   FREDE
12/22/2016,-11.48,-,POS Purchase           ,CINEPLEX #6111           FREDE
12/20/2016,150,-,DEPOSIT                ,MB-EMAIL MONEY TRF
12/19/2016,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CLUBS       
12/19/2016,-70.99,-,POS Purchase           ,SOBEYS #535        QPS   FREDE
12/16/2016,-1,-,Service Charge         ,MB-EMAIL MONEY TRF
12/16/2016,-50,-,WITHDRAWAL             ,MB-EMAIL MONEY TRF
12/16/2016,476.53,-,Payroll Deposit        ,BKR Management Inc.          
12/15/2016,-5.91,-,POS Purchase           ,BURGER KING #3422        DARTM
12/14/2016,-6.76,-,Miscellaneous Payment  ,PAYPAL PTE LTD               
12/13/2016,-280,7,Cheque                 ,
12/12/2016,-9.99,-,Miscellaneous Payment  ,PAYPAL PTE LTD               
12/12/2016,-6.9,-,POS Purchase           ,BURGER KING #3422        DARTM
12/10/2016,-40,-,POS Purchase           ,CIRCLE K / IRVING  QPS   FREDE
12/10/2016,-60,-,ABM Withdrawal,
12/10/2016,-5.26,-,POS Purchase           ,MCDONALD'S #5483         FREDE
12/7/2016,-4.01,-,POS Purchase           ,BURGER KING #3422        DARTM
12/6/2016,-5.85,-,POS Purchase           ,BURGER KING #3422        DARTM
12/5/2016,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CLUBS       
12/5/2016,-22.4,-,POS Purchase           ,SOBEYS #535        QPS   FREDE
12/2/2016,522.54,-,Payroll Deposit        ,BKR Management Inc.          
11/30/2016,-369,-,Miscellaneous Payment  ,NSLSC                        
11/30/2016,-1,-,Service Charge         ,MB-EMAIL MONEY TRF
11/30/2016,-42,-,WITHDRAWAL             ,MB-EMAIL MONEY TRF
11/28/2016,-100,-,ABM Withdrawal,
11/26/2016,-7.8,-,POS Purchase           ,ALCOOL NB LIQUOR  #060   FREDE
11/26/2016,-9.88,-,POS Purchase           ,PITA PIT - 176 (CA100)   FREDE
11/25/2016,-29.49,-,POS Purchase           ,ALCOOL NB LIQUOR  #060   FREDE
11/25/2016,-98.8,-,POS Purchase           ,SOBEYS #535        QPS   FREDE
11/25/2016,-5.61,-,POS Purchase           ,MRS FIELDS/PRETZLERMAK   FREDE
11/24/2016,-7.41,-,POS Purchase           ,BURGER KING #3422        DARTM
11/23/2016,-7.39,-,POS Purchase           ,BURGER KING #3422        DARTM
11/22/2016,-3.77,-,POS Purchase           ,BURGER KING #3422        DARTM
11/21/2016,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CLUBS       
11/21/2016,-4.65,-,POS Purchase           ,BURGER KING #3422        DARTM
11/18/2016,-24.99,-,POS Purchase           ,ALCOOL NB LIQUOR  #060   FREDE
11/18/2016,553.25,-,Payroll Deposit        ,BKR Management Inc.          
11/17/2016,-41.02,-,POS Purchase           ,CIRCLE K / IRVING  QPS   FREDE
11/17/2016,60,-,DEPOSIT                ,PC-EMAIL MONEY TRF
11/16/2016,-6.14,-,POS Purchase           ,BURGER KING #3422        DARTM
11/14/2016,-9.99,-,Miscellaneous Payment  ,PAYPAL PTE LTD               
11/14/2016,-6.96,-,Miscellaneous Payment  ,PAYPAL PTE LTD               
11/10/2016,-26,-,POS Purchase           ,HANWELL ROAD IRVING #1   HANWE
11/10/2016,-111.47,-,POS Purchase           ,WAL-MART #3032           FREDE
11/10/2016,-10.93,-,POS Purchase           ,A&W #7111                FREDE
11/10/2016,-6.14,-,POS Purchase           ,CIRCLE K / IRVING  QPS   FREDE
11/8/2016,-1,-,Service Charge         ,MB-EMAIL MONEY TRF
11/8/2016,-199,-,WITHDRAWAL             ,MB-EMAIL MONEY TRF
11/7/2016,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CLUBS       
11/5/2016,-41.81,-,POS Purchase           ,CIRCLE K / IRVING  QPS   FREDE
11/4/2016,-29.29,-,POS Purchase           ,HANWELL ROAD IRVING #1   HANWE
11/4/2016,-7.34,-,POS Purchase           ,MCDONALD'S #1808         FREDE
11/4/2016,447.24,-,Payroll Deposit        ,BKR Management Inc.          
11/3/2016,-5,-,POS Purchase           ,BURGER KING #3422        DARTM
11/2/2016,-280,6,Cheque                 ,
11/2/2016,-1,-,Service Charge         ,MB-EMAIL MONEY TRF
11/2/2016,-31.25,-,WITHDRAWAL             ,MB-EMAIL MONEY TRF
11/2/2016,-13.79,-,POS Purchase           ,WENDY'S RESTAURANT Q1R   FREDE
11/1/2016,-100,-,ABM Withdrawal,
10/31/2016,-25.83,-,POS Purchase           ,DELUXE FRENCH FRIES      FREDE
10/28/2016,-4.35,-,POS Purchase           ,TIM HORTONS #2598        WOODS
10/27/2016,-40.3,-,POS Purchase           ,CIRCLE K / IRVING  QPS   FREDE
10/25/2016,-43.34,-,POS Purchase           ,SOBEYS #849        QPS   FREDE
10/24/2016,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CLUBS       
10/22/2016,-12.06,-,POS Purchase           ,HARVEY'S 2282            FREDE
10/22/2016,-29.14,-,POS Purchase           ,ALCOOL NB LIQUOR  #045   FREDE
10/21/2016,566.53,-,Payroll Deposit        ,BKR Management Inc.          
10/19/2016,-23.57,-,POS Purchase           ,JUNGLE JIM'S EATERY -    FREDE
10/18/2016,-25.85,-,POS Purchase           ,SPENCER GIFTS #3075      FREDE
10/18/2016,-130.74,-,POS Purchase           ,WAL-MART #3032           FREDE
10/17/2016,-1,-,Service Charge         ,MB-EMAIL MONEY TRF
10/17/2016,-64,-,WITHDRAWAL             ,MB-EMAIL MONEY TRF
10/17/2016,-7.96,-,POS Purchase           ,BURGER KING #3422        DARTM
10/15/2016,-29.49,-,POS Purchase           ,ALCOOL NB LIQUOR  #060   FREDE
10/15/2016,-33.32,-,POS Purchase           ,KINGSWOOD                FREDE
10/15/2016,-26.44,-,POS Purchase           ,KINGSWOOD                FREDE
10/14/2016,-6.82,-,Miscellaneous Payment  ,PAYPAL PTE LTD               
10/12/2016,-11.49,-,Miscellaneous Payment  ,PAYPAL PTE LTD               
10/12/2016,-5.45,-,POS Purchase           ,BURGER KING #3422        DARTM
10/11/2016,-23.58,-,Miscellaneous Payment  ,GOODLIFE FITNESS CLUBS       
10/11/2016,-30.2,-,POS Purchase           ,SOBEYS #535        QPS   FREDE
10/7/2016,592.57,-,Payroll Deposit        ,BKR Management Inc.          
10/6/2016,-6.66,-,POS Purchase           ,BURGER KING #3422        DARTM
10/6/2016,-47.1,-,POS Purchase           ,CIRCLE K / IRVING  QPS   FREDE
10/5/2016,219,-,Provincial Payment     ,CANADA                       
10/4/2016,-280,5,Cheque                 ,
10/4/2016,-5.68,-,POS Purchase           ,BURGER KING #3422        DARTM
10/1/2016,-30.33,-,POS Purchase           ,GRECO PIZZA              FREDE
